price_actual,total_renewable_energy
78.84,8544
78.23,10292
78.89,11000
77.33,11089
77.63,11051
76.68,11146
76.09,11362
76.2,11449
79.72,11553
80.37,10990
81.81,10460
84.93,9599
84.17,9582
79.19,9600
76.4,8875
71.28,5758
65.6,5379
63.9,5721
63.11,5520
62.52,5764
63.67,5572
76.92,5534
77.79,5581
78.85,7257
79.37,8284
79.76,9377
77.84,9905
77.3,10240
76.17,10698
72.9,10526
72.46,10437
76.08,10701
79.36,10231
77.72,9722
81.55,10709
84.42,10553
84.16,9489
74.74,8653
67.87,7852
65.15,6484
62.35,6419
60.92,6485
59.93,6072
60.38,5810
60.01,5542
74.54,6537
79.2,7213
82.13,7838
82.15,8888
82.84,9626
80.21,10114
78.47,10050
75.22,9762
71.1,10370
66.85,11006
66.33,10948
74.72,10983
75.91,9951
79.49,9258
80.83,9570
78.51,9630
70.21,9438
65.47,9434
59.92,15601
57.01,16272
53.42,17291
53.07,18288
52.84,18464
54.45,18149
60.79,18151
74.3,17418
78.11,16238
78.86,16082
78.32,16434
77.34,17002
76.18,17542
73.31,17686
68.52,17555
67.42,17223
70.17,16672
78.21,16395
79.57,18180
81.93,17559
83.03,16167
79.73,15811
75.66,15095
70.07,14515
61.02,9122
58.6,9130
56.1,9166
54.82,9190
54.53,8747
54.58,8514
60.89,8147
68.98,8586
72.24,8885
73.85,9467
73.27,10085
71.42,10522
69.58,10685
63.12,10085
62.28,9383
60.42,8911
62.05,8200
71.79,8804
72.93,10025
76.6,9467
79.25,8652
76.56,8057
72.79,6542
66.5,5905
67.76,7442
61.1,7593
58.53,8272
58.82,9768
58.64,10415
58.22,10704
59.89,10427
63.1,8898
67.73,8841
70.76,10082
70.24,11036
66.77,12411
64.81,13561
64.63,13955
63.59,14228
60.66,14940
61.27,15363
65.24,13865
69.4,12192
78.45,11002
82.49,11797
79.91,12050
74.79,13205
73.75,14180
59,14811
57.04,14202
55.78,14277
54.06,14325
53.48,13591
47.62,13689
44.68,13930
47.18,13908
48.11,14612
58.75,14792
57.96,14629
57,15443
58.02,16235
60.69,14399
61.32,13126
58.82,14848
57.07,15382
60.65,15102
61.15,12777
73.77,12660
80.63,12914
78.13,11838
76.61,11923
71.68,12010
55.37,13284
44.64,13824
40.98,15175
40.81,15208
37.76,15691
46.69,14763
55.35,13219
60.86,11954
69.13,11224
70.43,11072
71.69,11393
71.82,11443
75.24,11317
75.73,10807
74.92,10051
75.52,9519
76.84,9329
78.68,8417
80.09,7555
80.52,7226
86.45,8475
83.34,6460
75.01,5274
73.76,4469
73.64,3978
73.21,3752
72.27,3273
71,3055
68.93,2863
69.51,3098
77.46,5282
80.6,6121
82.65,7005
82.93,7646
82.83,8139
82.94,8904
81.56,8727
81.92,8730
77.09,7973
77.15,7578
78.83,7817
82.13,7932
82.42,7086
82.68,7784
85.59,8911
83.47,7687
80.28,5275
74.78,4392
73.03,4345
73.16,4421
72.76,3807
70.89,3377
68.93,3102
68.16,3326
76.61,4799
80.12,6735
82.26,7880
82.45,8618
82.46,9151
81.21,9863
80.89,10022
80.65,9504
78.07,8545
76.88,8242
78.08,8048
78.43,8189
78.05,6782
81.44,6881
83.54,8499
83.06,7306
75.22,5616
68.39,4982
69.23,5157
64.72,5191
61.29,5832
59.88,6221
58.05,6410
57.38,7094
65.93,8364
75.17,9180
77.25,9814
77.52,10374
77.72,10751
77.46,11098
76.24,11231
74.83,10703
70.13,11071
67.78,11070
67.62,11061
75.74,11126
75.57,10688
79.01,10574
81.54,10476
72.1,9919
68.55,9595
64.81,9406
57.97,9930
56.03,10076
54.1,10545
53.77,11065
54.1,10971
56.71,11030
62.88,10733
72.99,10836
75.39,11138
76.09,11695
76.36,12396
76.62,12908
76.14,13180
70.16,12713
67.61,12670
67.38,12745
67.94,12700
74.44,12389
74.24,11763
76.81,12345
79.84,12961
75.49,12075
67.97,10972
64.84,10658
69.01,9762
61.06,9929
56.79,10591
56.63,10777
56.81,11080
55.52,11596
57.49,11522
60.9,10032
65.13,10545
71.78,11534
71.17,11988
68.14,12965
65.66,13439
63.52,12796
61.29,12786
58.58,13119
60.36,12301
66.14,11470
72.8,11314
75.06,12223
77.32,12648
70.42,11215
66.08,10496
66.45,10158
59.63,9641
58.21,9176
55.66,8851
54.75,8717
54.83,8997
55.23,8480
57.19,8299
61.5,7585
63.96,7497
66.32,7588
65.45,7405
65.53,7917
65.77,8168
70.74,8346
71.58,8236
64.63,7508
62.74,7226
65.22,7225
74.53,7479
79.11,7980
78.95,7861
77.12,7893
75.04,7749
70.49,7623
64.6,7167
60.55,7019
58.81,7826
58.66,8445
58.46,9264
58.76,9687
66,9555
74.97,11434
77.96,12436
77.7,12435
76.7,13076
76.36,13623
74.3,13943
68.43,14766
65.04,14883
63.61,14895
63.34,14677
72.14,14113
73.51,13234
75.97,14062
78.34,14652
73.71,13126
66.03,12921
60.88,12980
57.24,13774
56.55,14318
55.03,13691
52.02,13587
52.35,12954
53.12,12960
58.64,12600
71.83,12069
74.87,11492
75.05,11426
75.65,11954
75.82,12196
74.39,11816
70.89,11206
66.77,10804
64.38,10563
64.21,9946
69.5,9925
76.85,9958
79.1,10566
81.29,11133
77.03,9613
73.43,8761
65.23,7778
61.73,7104
60.6,6916
58.17,7323
58.13,6884
57.03,6689
57.6,6605
62.67,6877
73.84,8911
77.91,9630
78.07,9805
78.07,10342
77.23,11245
76.37,11718
75.86,11364
72.9,10426
69.3,10613
69.79,10215
72.85,9942
73.96,9190
77.96,9703
80.29,10726
78.41,9612
73.75,7637
71.53,6977
67.82,6841
67.65,6955
62.57,6486
62.42,5949
62.42,5262
64.4,4951
71.86,4887
75.87,6834
79.04,7563
79.87,8279
79.67,9131
79.71,10066
79.32,10066
79.47,9968
78.46,8457
74.82,7726
74.71,7305
78.69,8071
79.53,6931
81.66,7194
84.03,7868
81.69,6815
76.87,4485
74.42,3703
75.09,4103
73.34,4070
72.28,3789
70.2,3546
68.59,3495
68.44,3653
74.29,4389
79.16,6114
81.9,6737
82.31,7235
83.08,7904
83.56,8047
83.25,8106
79.61,7264
75.45,6577
73.99,5876
72.54,5755
74.32,6578
74.9,7620
77.18,8853
79.06,9647
73.45,8709
71.34,8696
69.47,8802
71.06,8699
67.68,9012
64.53,8434
59.15,9039
57.92,9041
57.57,9813
59.69,10963
60.29,11612
61.05,12304
70.54,13213
74.96,13767
74.91,13703
71.39,14016
71.33,13907
66.3,13832
59.56,14556
59.17,14987
58.61,15839
59.5,13843
68.48,13214
76.34,13354
75.25,12187
72.6,12181
65.98,11749
68.15,11211
59.71,11769
58.28,12973
56.33,13322
52.22,13672
50.83,13796
51.77,14160
53.66,14033
53.79,13903
56.97,13821
59.37,15118
59.23,16524
56.92,17596
59.86,18189
58.6,18066
57.09,17538
56.46,16845
54.31,15407
61.22,12860
71.58,13342
75.44,12972
76,12664
76.31,12386
72.77,12329
64.76,12610
57,13374
53.15,14120
47.28,14664
42.05,14633
43.13,14726
56.33,14716
63.69,14035
69.34,13899
74.5,15281
74.67,16833
72.82,18151
69.64,18942
67.29,19344
70.04,19466
62.93,19890
62.13,19374
63.66,18296
72.66,16573
76.48,16604
81.3,17087
82.67,17157
79.87,15536
73.84,14678
70.15,13956
57.85,13894
56.43,12888
56.44,12422
55.37,11706
55.97,11205
58.7,10800
62.78,11356
71.07,12145
75.64,12946
76.65,13472
76.32,13475
76.7,13567
77.67,13659
76.18,12981
74.49,11823
72.85,10783
72.94,10806
75.35,11680
76.63,12326
80.2,12625
82.07,12837
80.63,11723
75.34,10321
71.07,8291
68.52,7761
63.27,7517
62.07,7520
58.41,7278
57.68,7394
60.22,7689
72.48,7989
73.86,8687
77.76,9784
78.71,10472
78.93,11108
77.91,10816
78.1,10637
78.27,10577
76.5,9613
75.88,9703
76.56,9699
78.02,9369
81.45,9235
82.95,9630
84.45,9077
86.8,6646
72.96,5976
73.79,5812
74.53,20156
72.07,19685
70.35,19750
69.63,19574
65.66,19307
63.24,18666
62.92,16829
63.12,15053
63.78,15494
68.34,15468
69.29,16248
68.86,17273
67.9,18015
67.86,18685
63.35,18699
60.05,18724
60.09,17740
67.57,15862
77,15392
77.18,15859
76.78,15675
75.52,15306
72.32,13759
64.58,12588
61.77,11832
58.95,11866
54.52,11811
54.13,12657
53.47,13314
56.23,13697
65.06,14077
71.04,14370
73.54,15166
74.52,15420
75.17,15245
74.59,15179
72.96,15479
71.47,16232
68.76,17005
70.49,18206
70.71,18899
72.91,16848
78.36,14487
79.61,14363
78.33,14878
73.2,15042
72.49,14674
71.46,13415
68.15,20767
59.6,20609
57.93,20555
55.34,20418
53.68,20015
55.68,20783
57.25,20831
59.79,21023
65.23,21546
68.58,22891
68.07,23547
70.39,24704
70.82,25924
71,26354
69.74,26081
66.57,25830
65.33,24836
73.82,24371
81.58,22432
81.78,23800
79.27,25443
77.07,25401
73.13,24490
72.88,23616
72.54,16639
69.56,16942
66.76,18556
61.37,19650
58.69,20586
58.7,20985
58.93,20201
59.17,20898
59.99,22600
63.82,24224
66.51,24476
66.69,24153
63.8,24453
61.42,23986
60.09,23892
57.84,23387
57.69,23236
67.35,23447
72.57,23245
73.76,21883
69.74,21850
69,21680
64.3,19588
59.82,18048
55.33,8807
49.88,8080
48.06,7910
45.87,7957
44.66,7635
50.2,7687
59.73,8463
71.46,9164
73.78,11051
74.57,12319
73.69,14031
73.04,14622
71.03,15341
72.38,15901
71.21,15408
70.03,14622
69.29,14067
72.73,13779
76.7,13025
78.69,11943
75.37,10988
70.1,11702
67.06,11693
60.05,10428
54.24,8362
50.51,8034
48.1,8124
47.03,8232
46.06,8132
51.1,8018
56.23,8406
67.45,9241
72.11,11579
72.48,12739
69.96,12909
68.45,14593
65.67,13867
67.25,13444
68.36,12672
68.98,12663
70.48,12531
73.34,12198
77.24,11544
78.44,11404
73.31,11227
66.54,10938
60.68,11309
57.76,10093
49.52,10722
47.85,10382
45.61,9919
44.76,10207
43.53,9963
48.17,9760
55.29,9457
65.56,9355
68.81,10505
67.37,12717
66.03,14003
65.53,15095
64.5,15692
66.74,16072
67.44,15522
70.08,15693
72.49,15626
75.69,14988
80.5,14623
79.63,13893
80.35,13116
79.66,11962
74.32,11747
72.55,10153
67.53,8461
65.31,7950
58.51,7036
55.84,6483
54.03,6011
53.88,5633
60.56,5366
69.62,4959
72.75,5583
72.9,7360
71.95,9540
70.35,10705
69.49,11607
68.65,12270
66.98,12189
67.56,11511
68.54,10971
70.87,10632
74.81,10318
76.21,9872
74.62,9709
69.64,9862
64.5,9506
60.06,8498
56.1,7704
54.49,6687
51.59,6180
51.94,5873
51.88,5564
55.43,5690
66.6,6049
70.69,7325
73.65,7890
73.59,8594
72.24,10230
70.32,11346
68.59,11920
67.44,12204
65.31,12230
64.8,11962
66.35,11944
69.51,11758
74.17,11371
73.52,11314
68.3,11210
63.69,10003
61.31,9215
58.13,8228
53.73,9541
48.82,10324
45.31,11185
44.4,12007
43.72,11653
44.21,10357
47.02,9626
50.21,10027
53.31,10419
56.57,11293
58.79,11667
60.3,12157
61.53,12175
62,11952
60.42,11823
59.94,11800
58.55,11141
64.32,10649
73.75,10094
73.18,9971
68.26,10672
67.17,9819
61.29,10105
59.36,10024
58.68,13869
52.36,14837
48.3,15148
43.24,15254
40.89,15806
41.9,15997
40.29,15910
46.9,15205
50.89,14939
53.34,13251
56.03,12609
61.51,12147
65.67,12642
67.28,12197
64.75,12063
60.75,11909
60.8,11716
66.61,10926
73.49,11447
74.66,12416
75.79,12871
75.99,13109
73.57,12657
71.36,11081
59.32,5566
54.19,5216
51.8,4755
51.56,4886
51.87,4880
53.78,5008
68.55,5504
72.72,8082
73.31,10491
74.06,11435
73.35,11491
73.48,10748
72.4,9380
72.16,9808
71.95,9369
72.53,10698
73.48,10827
78.4,10904
81.25,12408
81.59,12997
76.96,11241
75.92,11097
71.61,9976
64.88,8224
66.66,4525
63.57,4313
60.37,4374
57.95,4786
57.16,4882
56.35,4904
66.52,5228
71.01,6386
74.16,8679
74.44,9951
72.31,8633
72.74,8991
70.83,8737
71.45,8743
71.59,9414
72.99,9273
73.61,9392
74.82,9898
78.17,11423
78.37,11535
78.95,10950
73.23,8014
70.51,7368
63.18,7667
63.16,7542
57.95,7610
54.7,7934
52.5,7984
52.62,8022
53.67,8314
63.12,8495
70.03,8822
72.4,9555
72.51,10323
71.62,10348
70,10498
67.37,11585
68.64,11343
70.36,10682
72.59,10370
73.05,10057
73.86,10791
76.17,12153
76.43,12315
74.7,11475
69.12,9713
64.76,9444
62.24,9377
60.36,9471
55.58,9400
54.71,9882
53.79,10105
54.41,9146
56.94,8418
68.59,8470
70.25,7884
72.76,7818
72.98,8769
73.55,9268
73.08,9607
71.79,8944
72.53,8498
73.09,8377
73.68,8374
73.73,8367
74.91,8699
77.64,9799
78.41,10723
77.29,9125
74.32,7619
72.48,6682
68.41,6687
65.96,6364
59.8,6281
57.59,6530
55.71,6509
55.43,6362
59.71,6723
68.47,7483
71.08,8288
73.66,8921
74.32,9636
74.29,10443
73.92,11219
72.92,11310
71.81,10788
71.76,10735
72.6,10002
73.14,9509
73.92,9326
76.02,10232
76.51,10856
74.27,10364
70.62,8683
67.54,8509
64.98,8548
68.95,8540
65.1,8037
60.71,8045
58.22,8084
55.18,8115
59.6,7661
60.08,7606
63.05,7561
66.08,7958
70.39,9071
70.09,9786
66.34,10194
63.47,10514
64.57,10067
65.68,9453
64.03,8679
65.82,7972
70.67,8891
75.27,10692
75.46,10857
70.47,9554
69.37,8976
64.43,8652
62.41,8740
61.75,9230
56.23,9707
55.33,10193
53.74,11182
53.18,11504
55.37,11823
53.41,11736
55.12,11632
57.72,10765
60.87,10963
63.56,11075
64.14,11124
65.15,11692
64.55,11342
64.89,11590
60.04,11052
59.18,10970
65.55,11508
74.11,13619
75.39,14038
74.96,13762
72.37,12372
71.22,11786
68.51,10785
69.85,10123
66.35,9098
64.5,8621
61.11,7607
59.32,6947
65.49,6041
72.98,7382
73.88,7796
76.18,8399
76.74,8806
77.42,9118
76.76,9172
77.33,9385
77.14,9000
76,8163
75.09,7674
75.13,7050
75.37,7562
78.36,9201
79.33,9626
79.35,9740
77.13,8967
75.32,7615
72.89,6145
67.54,6170
62.94,6371
58.57,6625
54.89,7040
55.27,7535
59.28,7605
64.34,7691
70.38,8655
73.12,10034
73.31,11175
72.9,11731
72.33,11570
71.04,12079
70.02,12061
67.37,11180
67.93,11192
67.93,10645
69.93,11080
74.14,12334
74.6,12970
75.67,13157
74.64,12771
71.79,11070
69.51,9986
63.04,9626
60.23,9573
59.24,9406
57.88,9653
57.48,10131
59.18,9600
63.08,9206
69.7,9788
72.71,10691
72.88,11744
72.87,12502
72.85,13043
71.83,13014
71.1,12694
68.86,11984
69.56,11525
71.15,10672
73.59,10615
76.06,11975
76.54,12377
77.45,12836
76.36,11716
73.29,11054
72.42,10038
63.43,9362
60.76,8827
59.09,8594
57.88,8553
57.84,8538
59.44,8591
63.45,8702
70.75,9869
73.71,10404
74.64,10992
74.28,11430
73.75,12067
73.43,12419
73.44,12153
73.22,10718
73.26,10408
74.1,10255
75.43,10605
77.68,11755
78.19,11873
78.2,12074
77.83,11483
73.91,10842
72.1,9351
69.67,8664
66.66,8341
63.62,7547
62.16,7516
62.08,7015
64.93,7421
71.24,7750
72.9,9786
75.11,10352
75.96,11644
75.91,12739
74.83,13345
75.61,13129
73.96,13110
72.53,12311
69.87,12294
69.88,11543
72.95,11281
76.17,12310
76.57,12803
76.09,12779
74.7,11741
72.42,11074
69.53,10651
67.37,10294
65.39,9846
63.55,9540
59.46,9033
57.59,9162
59.41,8579
61.29,8032
65.06,8108
69.25,8334
72.81,10317
73.81,11435
72.4,11955
70.45,12011
68.94,12431
66.36,12607
62.54,12501
62.06,11952
63.38,11007
72.34,12089
73.46,12910
72.11,13501
68.53,13260
65.88,13592
60.35,13698
58.77,13969
56.2,14625
54.82,15435
53.02,15725
53.06,15568
52.94,15162
53.98,13559
57.24,11371
59.46,11100
64.1,11236
65.82,11644
67.14,12243
69.87,12977
67.84,12825
63.11,12976
62.95,12433
65.9,11530
71.94,11620
75.32,13246
75.65,13589
75.23,12982
70.62,12092
66.96,11599
62.39,11555
56.73,12004
53.46,13812
51.92,15286
50.13,16534
47.05,17128
50.8,16621
54.23,15939
58.32,14931
65.7,15994
69,17288
69.32,18573
66.53,18920
64.09,18964
63.51,18973
63.05,17734
64.13,17863
67.49,16791
71.07,15745
74.52,16477
75.45,17104
75.97,17416
75.87,16813
72.19,15199
66.98,13484
64.81,12739
61.75,11470
59.5,10865
54.6,11528
55.04,11494
59.07,10680
66.85,11160
70.64,11862
73.06,12552
73.61,13121
73.72,13832
73.18,14113
73.02,14009
72.92,13784
72.26,13521
72.44,12940
73.02,12304
73.9,12378
76.74,13172
77.83,13945
77.01,13341
73.86,11618
68.18,10847
63.8,10027
61.57,9646
55.24,9906
52.98,10620
51.7,10667
51.34,10509
52.38,10433
62.3,9801
70.57,11303
73.58,12387
72.53,12161
72.1,12281
71.13,13091
70.25,12755
70.18,12848
70.22,12147
70.64,11897
71.91,11078
74.72,11029
77.09,12506
76.08,11921
74.34,10666
73.71,10459
65.87,9789
62.62,8791
59.54,8904
55.36,9348
53.03,10430
50.3,10584
50.08,10429
53.02,9465
62.39,9694
68.17,10707
72.02,11635
72.03,11900
71.46,12559
70.28,12725
69.19,12448
68.72,12199
67.68,11531
68.43,10629
72.2,10868
75.79,11210
78.4,12613
78.7,13331
76,12034
72.9,10843
67.77,10447
65.39,9268
64.04,8962
58.06,8834
54.47,8999
53.04,9339
51.47,9892
52.24,9984
58.08,10064
69.71,11525
72.29,13214
71.93,13909
71.8,15130
71.89,15418
71.72,15988
70.53,15754
67.97,15665
68.11,15650
69.23,14388
72.92,12838
75.04,13676
75.52,14091
74.78,13161
72.58,10969
68.28,10473
68.01,10262
70.14,11943
67.05,11491
58.69,10910
59.14,10940
56.12,10939
56.63,10386
59.72,10181
61.06,11416
62.59,12039
68.12,12376
69.17,12789
69.18,13235
68.86,13288
66.99,13425
64.09,12854
60.09,11940
57.87,10868
67.93,10356
73.33,11184
72.72,11706
70.48,11507
69.72,11131
67.69,9922
64.5,9227
60.27,12688
53.37,13004
51.32,13293
50.03,13489
50.25,13073
50.98,12545
51.73,12148
51.42,11331
52.01,10967
55.41,12055
60.8,13116
63.12,13668
63.85,13658
67.94,13597
66.48,13655
62.07,13800
61.77,14246
66.78,13564
72.51,12916
72.35,13905
72.85,14495
72.61,13895
71.22,11899
66.96,10129
53.89,22779
50.93,22905
49.65,22947
49.38,22135
49.8,21591
50.85,21495
57.92,20597
67.76,19852
70.38,21537
71.8,22350
73.27,23663
73.52,24887
73.53,26064
71.98,26232
70.08,26736
71.07,26967
72.23,25747
74.16,23576
78.79,20770
77.98,19321
77.81,19246
75.76,18411
73.27,17836
72.14,16602
67.01,19248
62.68,19186
61.66,19090
61.53,19022
61.4,18927
63.42,18452
67.56,16258
72.85,16408
75.58,17370
75.4,18646
76.18,19168
75.77,19577
74.27,19208
72.75,18916
73.15,17446
73.84,17277
74.21,16460
76.29,15701
84.06,14765
84.05,13878
77.27,14189
75.17,15584
73.14,14532
72.08,13209
67.07,10022
61.32,9671
58.65,9239
56.37,8659
55.21,9089
58.42,9487
61.78,9915
69.68,10433
72.89,10886
72.52,11814
73.99,13284
73.17,14974
73.07,16407
71.3,18493
70.88,20201
70.51,21774
70.73,22833
73.21,23054
76.3,23300
73.61,22923
72.8,20972
71.19,17850
69.46,17166
67.19,16754
61.05,10752
57.22,10547
53.47,9772
53.2,9595
53.15,9496
53.4,9655
58.53,10473
67.74,11192
67.75,12100
69,13633
70.23,14723
70.34,15880
69.63,16506
68.93,17165
68.19,17328
64.99,17692
66.45,17830
71.53,17067
73.61,17163
71.89,16747
70.54,16074
69.98,15380
68.75,14721
67.7,13887
68.13,8444
66.46,7498
60.18,6764
57.95,6298
55.85,5857
57.51,5882
64.15,6822
67.74,7216
70.9,7981
68.94,9199
70.23,10217
70.02,11122
69.17,11886
68.58,12122
67.72,12422
65.88,12515
65.43,13621
68.53,14189
71.94,12664
71.83,12558
72.12,12365
70.35,11606
69,12038
67.09,11105
58.41,7986
54.95,7403
52.97,6597
52.91,5938
52.56,5329
53.05,5089
53.01,5004
54.94,4926
63.69,5330
67.81,6772
67.82,8565
67.93,9896
67.99,11045
68.75,11900
68.56,12267
67.93,12664
67.85,12878
68.11,13021
71.59,13687
72.32,11725
72.96,9580
73.11,9709
71.36,9664
68.97,8818
68.03,7572
63.22,6886
58.46,6098
56.27,5693
55.45,5345
55.33,5431
55.64,6470
55.02,7307
56.61,7521
61.65,8227
67.08,9312
67.34,10270
67.33,10983
69.27,11136
69.21,10937
65.23,10895
64.22,10881
69.24,10696
71.22,10365
70.08,9618
71.55,8997
71.83,8581
69.86,7121
67.87,6816
66.08,9677
59.51,10466
55.86,10678
55.12,10434
53.81,9964
54.25,9490
58.69,8678
67.06,9365
71.03,9456
70.72,10449
71.1,11047
70.65,11630
70.86,11791
69.99,11688
69.28,11656
69.27,11612
69.76,10796
73.48,10521
77.65,9364
76.23,9596
75.54,10042
74.16,8957
71.91,8575
69.53,7538
68.77,9987
64.42,9430
62.07,9220
59.53,9442
59.68,9079
59.74,8319
63.86,8321
70.55,10155
75.29,9313
75.5,9672
75.12,9612
73.3,9932
71.07,8644
70.17,7987
70.99,7530
72.74,7077
72.99,7804
74.78,8884
78.11,10339
78.38,10456
75.88,7957
73.48,7330
69.62,5572
68.36,4856
66.1,7844
59.84,7727
57.45,7438
54.62,7224
55.02,7050
56.93,6996
69.83,9298
71.56,11025
76.08,11447
76.39,12054
77.29,12442
77.26,12866
75.9,12589
74.82,11947
73.95,11359
73.85,12010
73.7,11816
74.65,12301
77.02,13366
75.75,13676
75.51,13992
72.29,13509
68.3,13080
62.48,13059
58.17,13705
55.19,13931
52.11,14627
51.24,15209
50.73,15720
51.02,14733
55.6,15030
65.51,15222
72.21,16114
73.02,16320
74.32,16755
73.57,16834
73.64,17987
71.53,18251
69.59,18174
66.78,18225
65.61,18389
68.23,18481
73.77,19105
74.46,19613
75.01,19519
73.3,18284
70.83,16983
64.79,16244
56.12,15618
55,14770
53.26,14708
52.8,14753
52.98,14664
54.55,13778
57.02,14028
67.84,15105
72.68,16156
73.18,16442
